id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2020-129066,2020-10-27,1,Vente,85000.00,86,,"RUE LOUIS MALLET",3554,18000,18033,Bourges,18,,,18033000EX0171,,,,,,,,,,,,,0,1,Maison,77.00,5,S,sols,,,245.00,2.3811580,47.0801410,000EX
2020-129067,2020-10-27,1,Vente,157500.00,3,,"RUE DE KOSZALIN",3265,18000,18033,Bourges,18,,,18033000DV0390,,,,,,,,,,,,,0,,,,,S,sols,,,13.00,2.3932520,47.0546160,000DV
2020-129067,2020-10-27,1,Vente,157500.00,3,,"RUE DE KOSZALIN",3265,18000,18033,Bourges,18,,,18033000DV0420,,,,,,,,,,,,,0,1,Maison,92.00,5,S,sols,,,511.00,2.3933430,47.0547010,000DV
2020-129070,2020-10-21,1,Vente,5000.00,,,"MARAIS DES RIBAUDS",B157,18000,18033,Bourges,18,,,18033000BR0308,,,,,,,,,,,,,0,,,,,J,jardins,,,399.00,2.4094990,47.0899750,000BR
2020-129071,2020-11-04,1,Vente,210000.00,40,,"RUE LITTRE",3490,18000,18033,Bourges,18,,,18033000IN0051,,,,,,,,,,,,,0,1,Maison,100.00,6,S,sols,,,193.00,2.3897400,47.0857840,000IN
2020-129073,2020-11-10,1,Vente,10000.00,,,"LES MALUETTES",B143,18000,18033,Bourges,18,,,18033000DP0201,,,,,,,,,,,,,0,,,,,J,jardins,,,1324.00,2.3967920,47.0685590,000DP
2020-129073,2020-11-10,1,Vente,10000.00,,,"LES MALUETTES",B143,18000,18033,Bourges,18,,,18033000DP0203,,,,,,,,,,,,,0,,,,,J,jardins,,,50.00,2.3972830,47.0686260,000DP
2020-129080,2020-10-27,1,Vente,245000.00,142,,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000HK0620,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",380.00,0,S,sols,,,1718.00,2.3644540,47.0763920,000HK
2020-129080,2020-10-27,1,Vente,245000.00,,,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000HK0621,,,,,,,,,,,,,0,,,,,S,sols,,,949.00,2.3646850,47.0763900,000HK
2020-129080,2020-10-27,1,Vente,245000.00,,,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000HK0622,,,,,,,,,,,,,0,,,,,S,sols,,,1894.00,2.3650360,47.0763210,000HK
2020-129080,2020-10-27,1,Vente,245000.00,,,"RTE DE LA CHAPELLE",1060,18000,18033,Bourges,18,,,18033000HK0630,,,,,,,,,,,,,0,,,,,S,sols,,,5765.00,2.3647840,47.0767520,000HK
2020-129088,2020-10-23,1,Vente,63000.00,10,,"RUE COLBERT",1410,18000,18033,Bourges,18,,,18033000DN0572,,,602,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4026190,47.0712420,000DN
2020-129088,2020-10-23,1,Vente,63000.00,10,,"RUE COLBERT",1410,18000,18033,Bourges,18,,,18033000DN0572,,,313,,331,48.66,,,,,,,2,2,Appartement,48.00,2,,,,,,2.4026190,47.0712420,000DN
2020-129089,2020-10-21,1,Vente,100000.00,19,B,"RUE ROBESPIERRE",5170,18000,18033,Bourges,18,,,18033000BT0857,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4081550,47.0830560,000BT
2020-129089,2020-10-21,1,Vente,100000.00,19,B,"RUE ROBESPIERRE",5170,18000,18033,Bourges,18,,,18033000BT0857,,,24,28.60,,,,,,,,,1,2,Appartement,21.00,1,,,,,,2.4081550,47.0830560,000BT
2020-129089,2020-10-21,1,Vente,100000.00,118,,"AV FRANCOIS MITTERRAND",2221,18000,18033,Bourges,18,,,18033000CM0035,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4379330,47.0828330,000CM
2020-129089,2020-10-21,1,Vente,100000.00,118,,"AV FRANCOIS MITTERRAND",2221,18000,18033,Bourges,18,,,18033000CM0035,,,100,30.22,,,,,,,,,1,2,Appartement,30.00,1,,,,,,2.4379330,47.0828330,000CM
2020-129091,2020-10-21,1,Vente,51000.00,6,,"RUE GEOFFROY TORY",2470,18000,18033,Bourges,18,,,18033000HY0310,,,3,,9,,,,,,,,2,2,Appartement,29.00,2,,,,,,2.4011600,47.0845260,000HY
2020-129096,2020-10-27,1,Vente,105000.00,40,,"CRS AVARICUM",0280,18000,18033,Bourges,18,,,18033000HV0211,,,27,,,,,,,,,,1,2,Appartement,76.00,4,,,,,,2.3972540,47.0872470,000HV
2020-129096,2020-10-27,1,Vente,105000.00,40,,"CRS AVARICUM",0280,18000,18033,Bourges,18,,,18033000HV0211,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3972540,47.0872470,000HV
2020-129098,2020-11-04,1,Vente,125000.00,10,,"PL JURANVILLE",3252,18000,18033,Bourges,18,,,18033000HP0058,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3879470,47.0835280,000HP
2020-129098,2020-11-04,1,Vente,125000.00,10,,"PL JURANVILLE",3252,18000,18033,Bourges,18,,,18033000HP0058,,,60,83.90,,,,,,,,,1,2,Appartement,82.00,3,,,,,,2.3879470,47.0835280,000HP
2020-129100,2020-10-19,1,Vente,117000.00,9,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BT0565,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4039240,47.0841820,000BT
2020-129100,2020-10-19,1,Vente,117000.00,9,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BT0565,,,1,,2,,,,,,,,2,3,Dépendance,,0,,,,,,2.4039240,47.0841820,000BT
2020-129100,2020-10-19,1,Vente,117000.00,9,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BT0565,,,5,74.51,,,,,,,,,1,2,Appartement,70.00,4,,,,,,2.4039240,47.0841820,000BT
2020-129101,2020-10-19,1,Vente,12000.00,35,,"RUE DE SARREBOURG",5440,18000,18033,Bourges,18,,,18033000HZ0242,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4031850,47.0804790,000HZ
2020-129102,2020-11-06,1,Vente,60000.00,,,"RUE DU BEAUJOUAN",0390,18000,18033,Bourges,18,,,18033000HS0209,,,69,40.36,,,,,,,,,1,2,Appartement,40.00,2,,,,,,2.3933810,47.0932670,000HS
2020-129516,2020-12-09,1,Vente,47000.00,,,"RUE FAIDHERBE",2040,18000,18033,Bourges,18,,,18033000CH0173,,,,,,,,,,,,,0,,,,,S,sols,,,83.00,2.4136770,47.0752500,000CH
2020-129109,2020-10-20,1,Vente,112000.00,15,,"RUE GASSOT DE DEFFEND",2390,18000,18033,Bourges,18,,,18033000DX0174,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,356.00,2.3886910,47.0654580,000DX
2020-129110,2020-10-26,1,Vente,62000.00,22,,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0210,,,1,44.34,,,,,,,,,1,2,Appartement,46.00,2,,,,,,2.3765610,47.0741380,000ET
2020-129110,2020-10-26,1,Vente,62000.00,22,,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0210,,,1,44.34,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3765610,47.0741380,000ET
2020-129110,2020-10-26,1,Vente,62000.00,22,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0251,,,,,,,,,,,,,0,,,,,S,sols,,,55.00,2.3769270,47.0741400,000ET
2020-129110,2020-10-26,1,Vente,62000.00,22,T,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0476,,,,,,,,,,,,,0,,,,,S,sols,,,199.00,2.3766520,47.0741170,000ET
2020-129113,2020-10-30,1,Vente,61500.00,4,,"ENCLOS DES BENEDICTINS",B085,18000,18033,Bourges,18,,,18033000HP0147,,,18,33.43,,,,,,,,,1,2,Appartement,38.00,2,,,,,,2.3853650,47.0869380,000HP
2020-129114,2020-10-21,1,Vente,70000.00,22,,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0210,,,2,44.25,,,,,,,,,1,2,Appartement,46.00,2,,,,,,2.3765610,47.0741380,000ET
2020-129114,2020-10-21,1,Vente,70000.00,22,,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0276,,,,,,,,,,,,,0,,,,,S,sols,,,14.00,2.3765130,47.0740660,000ET
2020-129114,2020-10-21,1,Vente,70000.00,22,T,"RUE DES GOULEVENTS",2582,18000,18033,Bourges,18,,,18033000ET0476,,,,,,,,,,,,,0,,,,,S,sols,,,199.00,2.3766520,47.0741170,000ET
2020-129118,2020-11-12,1,Vente,45000.00,30,,"RUE GILBERT BAILLY",2540,18000,18033,Bourges,18,,,18033000HT0145,,,1,,,,,,,,,,1,2,Appartement,32.00,1,,,,,,2.4005050,47.0914310,000HT
2020-129118,2020-11-12,1,Vente,45000.00,30,,"RUE GILBERT BAILLY",2540,18000,18033,Bourges,18,,,18033000HT0145,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4005050,47.0914310,000HT
2020-129129,2020-10-23,1,Vente,262000.00,16,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BT0020,,,,,,,,,,,,,0,1,Maison,102.00,3,S,sols,,,388.00,2.4049190,47.0849560,000BT
2020-129130,2020-10-23,1,Vente,81000.00,17,,"RUE FONTAINE DE FER",2150,18000,18033,Bourges,18,,,18033000HT0384,,,213,,,,,,,,,,1,2,Appartement,75.00,3,,,,,,2.4004490,47.0918150,000HT
2020-129131,2020-10-23,2,Vente,10000.00,11,,"RUE FONTAINE DE FER",2150,18000,18033,Bourges,18,,,18033000HT0377,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4011990,47.0919380,000HT
2020-129140,2020-10-28,1,Vente,230000.00,9,,"RUE FABRE D EGLANTINE",2030,18000,18033,Bourges,18,,,18033000DL0160,,,,,,,,,,,,,0,1,Maison,106.00,4,S,sols,,,323.00,2.4026870,47.0702870,000DL
2020-129141,2020-10-23,1,Vente,150500.00,158,,"BD DE L AVENIR",0290,18000,18033,Bourges,18,,,18033000DZ0390,,,,,,,,,,,,,0,1,Maison,89.00,5,S,sols,,,226.00,2.3853070,47.0748560,000DZ
2020-129143,2020-10-30,1,Vente,90000.00,34,,"RUE CAMILLE PELLETAN",0860,18000,18033,Bourges,18,,,18033000EH0749,,,,,,,,,,,,,0,1,Maison,54.00,3,S,sols,,,300.00,2.3838850,47.0682940,000EH
2020-129143,2020-10-30,1,Vente,90000.00,34,,"RUE CAMILLE PELLETAN",0860,18000,18033,Bourges,18,,,18033000EH0749,,,,,,,,,,,,,0,1,Maison,54.00,3,AG,"terrains d'agrément",,,392.00,2.3838850,47.0682940,000EH
2020-129143,2020-10-30,1,Vente,90000.00,30,,"IMP CAMILLE PELLETAN",0850,18000,18033,Bourges,18,,,18033000EH0761,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,65.00,2.3839700,47.0687370,000EH
2020-129143,2020-10-30,1,Vente,90000.00,30,,"IMP CAMILLE PELLETAN",0850,18000,18033,Bourges,18,,,18033000EH0761,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,65.00,2.3839700,47.0687370,000EH
2020-129144,2020-10-30,1,Vente,168800.00,21,,"RUE SIMONE SIGNORET",5493,18000,18033,Bourges,18,,,18033000CM0297,,,,,,,,,,,,,0,1,Maison,100.00,4,S,sols,,,494.00,2.4381790,47.0817780,000CM
2020-129145,2020-10-28,1,Vente,8000.00,146,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0686,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3882340,47.0725050,000DY
2020-129146,2020-10-28,1,Vente,2700.00,,,"CRS DE LA FONTAINE",2145,18000,18033,Bourges,18,,,18033000AK0118,,,,,,,,,,,,,0,,,,,S,sols,,,198.00,2.4055990,47.1250030,000AK
2020-129146,2020-10-28,1,Vente,2700.00,,,"PL DU 14 JUILLET",5040,18000,18033,Bourges,18,,,18033000AK0122,,,,,,,,,,,,,0,,,,,S,sols,,,109.00,2.4056370,47.1248860,000AK
2020-129146,2020-10-28,1,Vente,2700.00,,,"CRS DE LA FONTAINE",2145,18000,18033,Bourges,18,,,18033000AK0341,,,,,,,,,,,,,0,,,,,S,sols,,,74.00,2.4058400,47.1249360,000AK
2020-129148,2020-10-26,1,Vente,176500.00,3,,"RUE PIERRE MOTIN",4670,18000,18033,Bourges,18,,,18033000DX0332,,,,,,,,,,,,,0,1,Maison,40.00,4,S,sols,,,273.00,2.3881780,47.0679260,000DX
2020-129149,2020-10-29,1,Vente,199000.00,2,,"CHE DES COULANGIS",1495,18000,18033,Bourges,18,,,18033000AP0204,,,,,,,,,,,,,0,1,Maison,122.00,5,J,jardins,,,558.00,2.4005430,47.1115760,000AP
2020-129149,2020-10-29,1,Vente,199000.00,2,,"CHE DES COULANGIS",1495,18000,18033,Bourges,18,,,18033000AP0204,,,,,,,,,,,,,0,1,Maison,122.00,5,S,sols,,,561.00,2.4005430,47.1115760,000AP
2020-129149,2020-10-29,1,Vente,199000.00,2,,"CHE DES COULANGIS",1495,18000,18033,Bourges,18,,,18033000AP0204,,,,,,,,,,,,,0,1,Maison,122.00,5,T,terres,,,749.00,2.4005430,47.1115760,000AP
2020-129150,2020-10-30,1,Vente,40000.00,28,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0387,,,14,,20,,,,,,,,2,2,Appartement,67.00,3,,,,,,2.3962830,47.0826850,000IO
2020-129152,2020-10-30,1,Vente,7000.00,,,"LES QUATRE PELLES",B263,18000,18033,Bourges,18,,,18033000BP0020,,,,,,,,,,,,,0,,,,,J,jardins,,,790.00,2.4089410,47.0937210,000BP
2020-129152,2020-10-30,1,Vente,7000.00,,,"LES QUATRE PELLES",B263,18000,18033,Bourges,18,,,18033000BP0168,,,,,,,,,,,,,0,,,,,J,jardins,,,13.00,2.4085720,47.0938050,000BP
2020-129153,2020-10-26,1,Vente,1500.00,,,"LES VARVARINS",B299,18000,18033,Bourges,18,,,18033000AL0318,,,,,,,,,,,,,0,,,,,VI,vignes,,,166.00,2.4111400,47.1242190,000AL
2020-129154,2020-10-23,1,Vente,28000.00,4,,"PL H MIRPIED",2850,18000,18033,Bourges,18,,,18033000IN0130,,,38,14.90,,,,,,,,,1,2,Appartement,18.00,1,,,,,,2.3933210,47.0863420,000IN
2020-129156,2020-10-30,1,Vente,39500.00,4,,"PL H MIRPIED",2850,18000,18033,Bourges,18,,,18033000IN0130,,,22,22.96,,,,,,,,,1,2,Appartement,25.00,1,,,,,,2.3933210,47.0863420,000IN
2020-129158,2020-10-23,1,Vente,328000.00,5,1,"RUE DU DOCTEUR TEMOIN",1810,18000,18033,Bourges,18,,,18033000IO0457,,,,,,,,,,,,,0,1,Maison,157.00,8,S,sols,,,123.00,2.3949450,47.0837340,000IO
2020-129158,2020-10-23,1,Vente,328000.00,5,B,"RUE DU DOCTEUR TEMOIN",1810,18000,18033,Bourges,18,,,18033000IO0458,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",55.00,0,S,sols,,,72.00,2.3949020,47.0837780,000IO
2020-129161,2020-11-02,1,Vente,4800.00,,,"LES PREBENDES",B227,18000,18033,Bourges,18,,,18033000BW0174,,,,,,,,,,,,,0,,,,,J,jardins,,,749.00,2.4131090,47.0861580,000BW
2020-129161,2020-11-02,1,Vente,4800.00,,,"LES PREBENDES",B227,18000,18033,Bourges,18,,,18033000BW0176,,,,,,,,,,,,,0,,,,,J,jardins,,,447.00,2.4131100,47.0857950,000BW
2020-129163,2020-11-02,1,Vente,57000.00,16,,"CRS EUGENE",2000,18000,18033,Bourges,18,,,18033000HW0133,,,,,,,,,,,,,0,1,Maison,102.00,4,S,sols,,,78.00,2.4013750,47.0882320,000HW
2020-129164,2020-10-23,1,Vente,1000.00,16,,"RUE JEANNE DE FRANCE",3160,18000,18033,Bourges,18,,,18033000EW0136,,,14,,,,,,,,,,1,2,Appartement,100.00,4,,,,,,2.3887990,47.0795850,000EW
2020-129165,2020-10-22,1,Vente,120000.00,35,,"RUE DU DOC ARMAND BESSON",1787,18000,18033,Bourges,18,,,18033000AS0404,,,,,,,,,,,,,0,1,Maison,77.00,4,S,sols,,,828.00,2.4127800,47.1127010,000AS
2020-129171,2020-10-26,1,Vente,100000.00,35,,"RUE COLBERT",1410,18000,18033,Bourges,18,,,18033000DL0152,,,,,,,,,,,,,0,1,Maison,99.00,3,S,sols,,,353.00,2.4020980,47.0706280,000DL
2020-129173,2020-10-23,1,Vente,357000.00,52,,"RUE DE BEAUMONT",0410,18000,18033,Bourges,18,,,18033000IK0280,,,,,,,,,,,,,0,1,Maison,116.00,6,S,sols,,,245.00,2.4042020,47.0749550,000IK
2020-129174,2020-10-27,1,Vente,75000.00,1,,"RUE DES ARMURIERS",0190,18000,18033,Bourges,18,,,18033000IO0404,,,5,60.21,,,,,,,,,1,2,Appartement,86.00,3,,,,,,2.3950640,47.0828750,000IO
2020-129177,2020-10-28,1,Vente,178450.00,8,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0574,,,84,104.82,85,,,,,,,,2,2,Appartement,104.00,4,,,,,,2.3893570,47.0838030,000IN
2020-129177,2020-10-28,1,Vente,178450.00,6,,"RUE PAUL COMMENGE",4418,18000,18033,Bourges,18,,,18033000IN0574,,,138,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3893570,47.0838030,000IN
2020-129178,2020-10-28,1,Vente,52000.00,108,,"CHE DES CHARBONNEAUX",1085,18000,18033,Bourges,18,,,18033000EX0343,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,385.00,2.3781730,47.0837720,000EX
2020-129178,2020-10-28,1,Vente,52000.00,100,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EX0387,,,,,,,,,,,,,0,,,,,S,sols,,,135.00,2.3780190,47.0836420,000EX
2020-129179,2020-10-23,1,Vente,129200.00,3,,"RUE MAYET GENETRY",3890,18000,18033,Bourges,18,,,18033000IO0375,,,1269,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3950690,47.0825730,000IO
2020-129179,2020-10-23,1,Vente,129200.00,8,C,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0375,,,1101,,1167,,,,,,,,2,2,Appartement,73.00,2,,,,,,2.3950690,47.0825730,000IO
2020-129179,2020-10-23,1,Vente,129200.00,,,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0390,,,,,,,,,,,,,0,,,,,S,sols,,,485.00,2.3958290,47.0830000,000IO
2020-129180,2020-10-27,1,Vente,225000.00,9,,"RUE JEAN BAFFIER",2980,18000,18033,Bourges,18,,,18033000IK0014,,,,,,,,,,,,,0,1,Maison,141.00,6,S,sols,,,274.00,2.4003700,47.0792500,000IK
2020-129183,2020-10-26,1,Vente,49000.00,8,,"RUE CAMBOURNAC",0830,18000,18033,Bourges,18,,,18033000HV0363,,,12,41.50,,,,,,,,,1,2,Appartement,42.00,2,,,,,,2.3931100,47.0867490,000HV
2020-129185,2020-11-03,1,Vente,8000.00,121,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0023,,,137,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4178460,47.0845850,000BV
2020-129186,2020-11-03,1,Vente,76000.00,125,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0141,,,38,69.35,86,,,,,,,,2,2,Appartement,64.00,4,,,,,,2.4186180,47.0845080,000BV
2020-129187,2020-11-02,1,Vente,137500.00,1,,"RUE COURSARLON",1610,18000,18033,Bourges,18,,,18033000IO0123,,,36,86.00,,,,,,,,,1,2,Appartement,85.00,3,,,,,,2.3954660,47.0844910,000IO
2020-129187,2020-11-02,1,Vente,137500.00,1,,"RUE COURSARLON",1610,18000,18033,Bourges,18,,,18033000IO0123,,,25,,,,,,,,,,1,2,Appartement,85.00,3,,,,,,2.3954660,47.0844910,000IO
2020-129192,2020-10-26,1,Vente,54000.00,8,C,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0375,,,1121,,1135,,,,,,,,2,4,"Local industriel. commercial ou assimilé",100.00,0,,,,,,2.3950690,47.0825730,000IO
2020-129192,2020-10-26,1,Vente,54000.00,,,"COUR DES JACOBINS",2938,18000,18033,Bourges,18,,,18033000IO0390,,,,,,,,,,,,,0,,,,,S,sols,,,485.00,2.3958290,47.0830000,000IO
2020-129193,2020-11-05,1,Vente,59500.00,9001,A,"IMP GAY LUSSAC",2451,18000,18033,Bourges,18,,,18033000AZ0310,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,32.00,2.4090780,47.1055510,000AZ
2020-129193,2020-11-05,1,Vente,59500.00,37,,"RUE GAY LUSSAC",2450,18000,18033,Bourges,18,,,18033000AZ0325,,,,,,,,,,,,,0,1,Maison,68.00,4,S,sols,,,148.00,2.4092090,47.1055060,000AZ
2020-129195,2020-11-05,1,Vente,61200.00,9,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0189,,,145,53.73,155,,,,,,,,2,2,Appartement,52.00,3,,,,,,2.3787600,47.0731350,000ET
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,40.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,30.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,40.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,30.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,30.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,44.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,33.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129196,2020-11-06,2,Vente,220000.00,12,,"PL MAL LECLERC",3770,18000,18033,Bourges,18,,,18033000HS0320,,,,,,,,,,,,,0,2,Appartement,27.00,2,S,sols,,,92.00,2.3949510,47.0934660,000HS
2020-129198,2020-11-06,1,Vente,122500.00,30,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0083,,,135,,16,81.83,,,,,,,2,2,Appartement,84.00,3,,,,,,2.3971890,47.0855100,000IO
2020-129198,2020-11-06,1,Vente,122500.00,28,,"RUE EDOUARD BRANLY",1900,18000,18033,Bourges,18,,,18033000IO0083,,,87,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3971890,47.0855100,000IO
2020-129199,2020-11-06,1,Vente,50000.00,6,,"RUE GUILLAUME DE VARYE",2735,18000,18033,Bourges,18,,,18033000HV0327,,,15,28.60,,,,,,,,,1,2,Appartement,30.00,1,,,,,,2.3935510,47.0875740,000HV
2020-129201,2020-11-05,1,Vente,110000.00,1,,"RUE MAC DONALD",3622,18000,18033,Bourges,18,,,18033000IK0054,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4019220,47.0782050,000IK
2020-129201,2020-11-05,1,Vente,110000.00,1,,"RUE MAC DONALD",3622,18000,18033,Bourges,18,,,18033000IK0054,,,19,,32,77.53,,,,,,,2,2,Appartement,78.00,3,,,,,,2.4019220,47.0782050,000IK
2020-129204,2020-11-06,1,Vente,51120.00,5,,"RUE DES URBETS",5680,18000,18033,Bourges,18,,,18033000IM0019,,,,,,,,,,,,,0,,,,,S,sols,,,44.00,2.3899900,47.0800570,000IM
2020-129205,2020-11-09,2,Vente,145000.00,18,,"RUE PASTEUR JOHN BOST",4392,18000,18033,Bourges,18,,,18033000AN0426,,,,,,,,,,,,,0,,,,,S,sols,,,93.00,2.4106360,47.1205110,000AN
2020-129205,2020-11-09,2,Vente,145000.00,,,"RTE DE BOURGES",0710,18000,18033,Bourges,18,,,18033000AN0428,,,,,,,,,,,,,0,,,,,S,sols,,,23.00,2.4105880,47.1204820,000AN
2020-129206,2020-11-10,1,Vente,62000.00,11,,"RUE ARTHUR RIMBAUD",0195,18000,18033,Bourges,18,,,18033000BL0276,,,35,89.62,61,,75,,,,,,3,2,Appartement,91.00,4,,,,,,2.4138000,47.0966500,000BL
2020-129207,2020-11-02,1,Vente,61852.70,28,,"RUE JACQUES GERMAIN SOUFFLOT",2971,18000,18033,Bourges,18,,,18033000HI0450,,,,,,,,,,,,,0,1,Maison,101.00,4,S,sols,,,500.00,2.3694310,47.0781410,000HI
2020-129208,2020-10-27,1,Vente,70000.00,17,,"RUE LA FONTAINE",3280,18000,18033,Bourges,18,,,18033000DY0242,,,,,,,,,,,,,0,1,Maison,88.00,4,S,sols,,,546.00,2.3886940,47.0768970,000DY
2020-129215,2020-11-13,1,Vente,27500.00,40,,"RUE DE TURLY",5670,18000,18033,Bourges,18,,,18033000BL0498,,,294,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4127550,47.0970980,000BL
2020-129215,2020-11-13,1,Vente,27500.00,38,,"RUE DE TURLY",5670,18000,18033,Bourges,18,,,18033000BL0498,,,225,53.17,267,,,,,,,,2,2,Appartement,54.00,2,,,,,,2.4127550,47.0970980,000BL
2020-129220,2020-11-17,1,Vente,114000.00,2,B,"RUE PIERRE ANDRE DE SUFFREN",4653,18000,18033,Bourges,18,,,18033000BZ0316,,,39,103.50,,,,,,,,,1,2,Appartement,102.00,6,,,,,,2.4320640,47.0834240,000BZ
2020-129225,2020-10-27,1,Vente,65651.00,41,,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0199,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4023210,47.0929800,000HT
2020-129225,2020-10-27,1,Vente,65651.00,41,,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0199,,,16,59.09,,,,,,,,,1,2,Appartement,60.00,3,,,,,,2.4023210,47.0929800,000HT
2020-129226,2020-10-26,1,Vente,100000.00,101,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0145,,,14,,,,,,,,,,1,,,,,S,sols,,,1.00,2.3896410,47.0740300,000DY
